id,cds_faithful,cds_distracted,cds_diff,len_faithful,len_distracted,len_diff,context_drop,question_rise,total_shift
105,0,0,0,869,771,98,,,
106,0,0,0,516,530,-14,,,
107,0,0,0,326,791,-465,,,
108,0,0,0,638,1215,-577,,,
109,0,0,0,686,702,-16,,,
110,0,0,0,635,791,-156,,,
111,0,0,0,892,530,362,,,
112,0,0,0,808,585,223,,,
113,0,0,0,1137,1779,-642,,,
114,0,0,0,568,924,-356,,,
115,0,0,0,397,545,-148,,,
116,0,0,0,925,1220,-295,,,
117,0,0,0,300,791,-491,,,
118,0,0,0,1215,391,824,,,
119,0,0,0,543,157,386,,,
120,0,0,0,1065,1539,-474,,,
121,0,0,0,562,760,-198,,,
122,0,0,0,509,842,-333,,,
123,0,0,0,727,568,159,,,
124,0,0,0,760,397,363,,,
125,0,0,0,600,971,-371,,,
126,0,0,0,576,771,-195,,,
127,0,0,0,855,791,64,,,
128,0,0,0,545,759,-214,,,
129,0,0,0,1353,1220,133,,,
130,0,0,0,799,527,272,,,
131,0,0,0,1207,808,399,,,
132,0,0,0,1585,574,1011,,,
133,0,0,0,760,569,191,,,
134,0,0,0,627,598,29,,,
135,0,0,0,1046,615,431,,,
136,0,0,0,685,668,17,,,
137,0,0,0,620,690,-70,,,
138,0,0,0,599,526,73,,,
139,0,0,0,973,621,352,,,
140,0,0,0,2209,746,1463,,,
141,0,0,0,521,530,-9,,,
142,0,0,0,791,610,181,,,
143,0,0,0,820,300,520,,,
144,0,0,0,621,686,-65,,,
145,0,0,0,689,1585,-896,,,
146,0,0,0,746,550,196,,,
147,0,0,0,1127,771,356,,,
148,0,0,0,668,527,141,,,
149,0,0,0,1141,599,542,,,
150,0,0,0,1047,598,449,,,
151,0,0,0,610,627,-17,,,
152,0,0,0,765,503,262,,,
153,0,0,0,715,791,-76,,,
154,0,0,0,690,576,114,,,
155,0,0,0,541,503,38,,,
156,0,0,0,464,1353,-889,,,
157,0,0,0,971,601,370,,,
158,0,0,0,771,562,209,,,
159,0,0,0,1548,891,657,,,
160,0,0,0,615,326,289,,,
161,0,0,0,2085,1065,1020,,,
162,0,0,0,569,791,-222,,,
163,0,0,0,637,808,-171,,,
164,0,0,0,610,1305,-695,,,
165,0,0,0,394,881,-487,,,
166,0,0,0,567,568,-1,,,
167,0,0,0,615,1141,-526,,,
168,0,0,0,896,869,27,,,
169,0,0,0,602,872,-270,,,
170,0,0,0,872,610,262,,,
171,0,0,0,327,838,-511,,,
172,0,0,0,1220,415,805,,,
173,0,0,0,503,415,88,,,
174,0,0,0,809,1305,-496,,,
175,0,0,0,2012,892,1120,,,
176,0,0,0,1142,607,535,,,
177,0,0,0,640,842,-202,,,
178,0,0,0,767,1215,-448,,,
179,0,0,0,772,503,269,,,
180,0,0,0,717,1141,-424,,,
181,0,0,0,1230,776,454,,,
182,0,0,0,1305,638,667,,,
183,0,0,0,168,503,-335,,,
184,0,0,0,677,1285,-608,,,
185,0,0,0,1150,527,623,,,
186,0,0,0,497,1047,-550,,,
187,0,0,0,264,1305,-1041,,,
188,0,0,0,585,760,-175,,,
189,0,0,0,546,1057,-511,,,
190,0,0,0,530,264,266,,,
191,0,0,0,581,760,-179,,,
192,0,0,0,463,300,163,,,
193,0,0,0,616,586,30,,,
194,0,0,0,157,727,-570,,,
195,0,0,0,800,1220,-420,,,
196,0,0,0,1025,509,516,,,
197,0,0,0,1824,541,1283,,,
198,0,0,0,568,971,-403,,,
199,0,0,0,526,527,-1,,,
